vertex,is_boundary,flattened,candidate,K_orig,K_final,K_rounded
2953,0,1,0,-0.010176543612101518,-3.5468308734465381e-07,
2954,0,1,0,-0.0099191244142744495,-1.327645630766483e-06,
2955,0,1,0,-0.0094855920164977903,-2.7409558702728987e-06,
2956,0,1,0,-0.0088957231107471557,-4.3180086404248641e-06,
2957,0,1,0,-0.008144291028714612,-5.7587699036076856e-06,
2958,0,1,0,-0.0072686935585606349,-6.7988550833675276e-06,
2959,0,1,0,-0.0062512946818671367,-7.1977511293397356e-06,
2960,0,1,0,-0.0051346195003576511,-6.8647381183950529e-06,
2961,0,1,0,-0.0039343990910643001,-5.798659032940634e-06,
2962,0,1,0,-0.0026589395241911618,-4.0779233554388838e-06,
2963,0,1,0,-0.0013410290238589084,-1.915121046636159e-06,
2964,0,1,0,2.5637912237641558e-08,4.5463822750946292e-07,
2965,0,1,0,0.0013410920533383219,2.75029835172802e-06,
2966,0,1,0,0.002659433545192158,4.7198317565388948e-06,
2967,0,1,0,0.0039352109851842343,6.1530532633469193e-06,
2968,0,1,0,0.0051385436846151933,6.9113436316214916e-06,
2969,0,1,0,0.0062493279747863895,6.9550261692086224e-06,
2970,0,1,0,0.007270897703132384,6.3637205149902343e-06,
2971,0,1,0,0.0081512777531314029,5.2524558924460507e-06,
2972,0,1,0,0.0088895101207784322,3.8539358371281196e-06,
2973,0,1,0,0.0094875623831534028,2.4081499674366569e-06,
2974,0,1,0,0.0099232799790005544,1.1594557420835372e-06,
2975,0,1,0,0.010185308148704664,3.0695609076758501e-07,
2976,0,1,0,0.010266264368009814,3.5596658953807037e-08,
2977,0,1,0,0.010181339377556498,3.2448385134387081e-07,
2978,0,1,0,0.0099250157251695725,1.1568316367061016e-06,
2979,0,1,0,0.0094873452042278927,2.3942283471356518e-06,
2980,0,1,0,0.0089039149436276332,3.8382419536020507e-06,
2981,0,1,0,0.0081466479799559011,5.2366392182534582e-06,
2982,0,1,0,0.0072740783372537976,6.3540433705711052e-06,
2983,0,1,0,0.0062529021424273523,6.9504797792774298e-06,
2984,0,1,0,0.0051397411433908857,6.9086234599780028e-06,
2985,0,1,0,0.0039332069485240595,6.1513908455879118e-06,
2986,0,1,0,0.0026577095715367705,4.717696743483657e-06,
2987,0,1,0,0.0013415554010309805,2.7523394168227355e-06,
2988,0,1,0,-2.540839361131475e-08,4.527160131218011e-07,
2989,0,1,0,-0.0013423206697016354,-1.9148532102164495e-06,
2990,0,1,0,-0.0026588701004843784,-4.0808418360072096e-06,
2991,0,1,0,-0.0039361635886079327,-5.8037116481557405e-06,
2992,0,1,0,-0.0051357868702917031,-6.872068316177149e-06,
2993,0,1,0,-0.00625510405309182,-7.2111036910627035e-06,
2994,0,1,0,-0.0072711031105807677,-6.813261638427548e-06,
2995,0,1,0,-0.0081472323016802406,-5.7774247643749277e-06,
2996,0,1,0,-0.0089023977550990452,-4.3436569789889745e-06,
2997,0,1,0,-0.0094859930801201031,-2.7607239392324345e-06,
2998,0,1,0,-0.0099273705542550772,-1.3602822095393208e-06,
2999,0,1,0,-0.010180562283117034,-3.8298492199828615e-07,
3000,0,1,0,-0.010277196494435259,-3.8484959219431403e-08,
3001,0,1,0,-0.010180562283117034,-3.8298489180021988e-07,
3002,0,1,0,-0.0099273705542550772,-1.360282040785421e-06,
3003,0,1,0,-0.0094859930801209913,-2.760723320172076e-06,
3004,0,1,0,-0.008902397755098157,-4.3436575456468063e-06,
3005,0,1,0,-0.0081472323016811288,-5.7774248816144791e-06,
3006,0,1,0,-0.0072711031105807677,-6.8132616446447969e-06,
3007,0,1,0,-0.00625510405309182,-7.211103675075492e-06,
3008,0,1,0,-0.0051357868702917031,-6.8720683046308295e-06,
3009,0,1,0,-0.0039361635886070445,-5.8037116410503131e-06,
3010,0,1,0,-0.0026588701004834903,-4.0808418333426744e-06,
3011,0,1,0,-0.0013423206697016354,-1.9148532102164495e-06,
3012,0,1,0,-2.540839361131475e-08,4.5271601223362268e-07,
3013,0,1,0,0.0013415554010309805,2.7523394141582003e-06,
3014,0,1,0,0.0026577095715367705,4.7176967328255159e-06,
3015,0,1,0,0.0039332069485240595,6.1513908207189161e-06,
3016,0,1,0,0.0051397411433917739,6.9086234049109407e-06,
3017,0,1,0,0.0062529023100506009,6.9504799338204748e-06,
3018,0,1,0,0.0072740781731273074,6.3540428696384765e-06,
3019,0,1,0,0.0081466479799559011,5.2366393052949434e-06,
3020,0,1,0,0.0089039149436276332,3.8382420060045774e-06,
3021,0,1,0,0.0094873452042278927,2.3942283746691828e-06,
3022,0,1,0,0.0099250157251686844,1.1568316535814915e-06,
3023,0,1,0,0.010181339377556498,3.2448385756111975e-07,
3024,0,1,0,0.010274639056417456,2.2779937047801013e-08,
3025,0,1,0,0.010179276045169772,3.2637262137313883e-07,
3026,0,1,0,0.0099250590236783509,1.1651656386391096e-06,
3027,0,1,0,0.0094825100677971008,2.4074629045856e-06,
3028,0,1,0,0.0089040340254804562,3.8480011239627743e-06,
3029,0,1,0,0.0081448470064771072,5.2471351059679705e-06,
3030,0,1,0,0.0072687689410102507,6.3602295945486276e-06,
3031,0,1,0,0.0062556866647582865,6.9609779140833439e-06,
3032,0,1,0,0.0051307020760571476,6.9045221442465277e-06,
3033,0,1,0,0.0039375916770607589,6.1574332006486543e-06,
3034,0,1,0,0.0026596583256637274,4.7197796213538368e-06,
3035,0,1,0,0.0013418419909889678,2.7515951668277694e-06,
3036,0,1,0,-4.1140424400509801e-12,4.5350298094604113e-07,
3037,0,1,0,-0.00134096154636687,-1.9134875941517748e-06,
3038,0,1,0,-0.0026581310552202808,-4.0791104041204562e-06,
3039,0,1,0,-0.0039372011384264383,-5.8055605958173828e-06,
3040,0,1,0,-0.0051371339632080293,-6.8742808476685013e-06,
3041,0,1,0,-0.0062540658044216713,-7.2088733915620651e-06,
3042,0,1,0,-0.0072705501546179718,-6.81154082027291e-06,
3043,0,1,0,-0.0081475222824636262,-5.7751416102647113e-06,
3044,0,1,0,-0.0089002077321538309,-4.3384543175761792e-06,
3045,0,1,0,-0.0094875052592300335,-2.7559765998219632e-06,
3046,0,1,0,-0.0099217058139409176,-1.3479697535956348e-06,
3047,0,1,0,-0.010182545613684368,-3.7620532467030898e-07,
3048,0,1,0,-0.01027429730693008,-3.4853903763121252e-08,
3049,0,1,0,-0.01018254561368348,-3.7620530424220533e-07,
3050,0,1,0,-0.0099217058139409176,-1.3479697056340001e-06,
3051,0,1,0,-0.0094875052592300335,-2.7559765474194364e-06,
3052,0,1,0,-0.0089002077321538309,-4.3384543646496354e-06,
3053,0,1,0,-0.0081475222824636262,-5.7751416431273128e-06,
3054,0,1,0,-0.0072705501546170836,-6.8115408353719431e-06,
3055,0,1,0,-0.0062540658044216713,-7.2088733951147788e-06,
3056,0,1,0,-0.0051371339632089175,-6.8742808458921445e-06,
3057,0,1,0,-0.0039372011384273264,-5.8055605958173828e-06,
3058,0,1,0,-0.0026581310552202808,-4.0791104041204562e-06,
3059,0,1,0,-0.0013409615463650937,-1.9134875968163101e-06,
3060,0,1,0,-4.11315426163128e-12,4.5350298094604113e-07,
3061,0,1,0,0.0013418420046971136,2.7515949430068076e-06,
3062,0,1,0,0.002659658312370361,4.719779801654056e-06,
3063,0,1,0,0.0039375916770607589,6.15743322551765e-06,
3064,0,1,0,0.0051307020760571476,6.9045222010899465e-06,
3065,0,1,0,0.0062556864971297088,6.960977757763942e-06,
3066,0,1,0,0.0072687691051429582,6.3602300954812563e-06,
3067,0,1,0,0.0081448470064771072,5.2471350171501285e-06,
3068,0,1,0,0.0089040340254804562,3.8480010697838907e-06,
3069,0,1,0,0.0094825100677962126,2.4074628734993553e-06,
3070,0,1,0,0.0099250590236792391,1.165165622651898e-06,
3071,0,1,0,0.010179276045169772,3.2637261249135463e-07,
3072,0,1,0,0.010263534809153541,2.4323872693798876e-08,
3073,0,1,0,0.010188952435994381,3.0563918063108986e-07,
3074,0,1,0,0.009926344585529101,1.1524600145307318e-06,
3075,0,1,0,0.0094917058889620876,2.3998445817241532e-06,
3076,0,1,0,0.008886552355486188,3.852770669610095e-06,
3077,0,1,0,0.008154059572198058,5.2490852420206124e-06,
3078,0,1,0,0.0072652990509798343,6.3574053035253542e-06,
3079,0,1,0,0.0062524455371457677,6.9549250625300374e-06,
3080,0,1,0,0.0051414599148724704,6.9112251690484072e-06,
3081,0,1,0,0.0039343387088024429,6.1517082290407643e-06,
3082,0,1,0,0.0026593509581926966,4.7208431057654821e-06,
3083,0,1,0,0.0013409055041808671,2.7503201529555099e-06,
3084,0,1,0,-2.4456240588222045e-08,4.5282531768719991e-07,
3085,0,1,0,-0.001341943734916029,-1.915029225862952e-06,
3086,0,1,0,-0.0026598776451312034,-4.0811880790414534e-06,
3087,0,1,0,-0.0039360737146765246,-5.8035961361113664e-06,
3088,0,1,0,-0.0051350167032131466,-6.8675895423808697e-06,
3089,0,1,0,-0.0062536047489878399,-7.2038572485055852e-06,
3090,0,1,0,-0.0072670549902671411,-6.7992154058060805e-06,
3091,0,1,0,-0.0081472528490778018,-5.7656926584215284e-06,
3092,0,1,0,-0.0088938564468685755,-4.3242917548980131e-06,
3093,0,1,0,-0.0094920665078142008,-2.7547510033087974e-06,
3094,0,1,0,-0.0099173408009107789,-1.3439414772165037e-06,
3095,0,1,0,-0.010187903294810674,-3.7623980553291858e-07,
3096,0,1,0,-0.010264356696362498,-2.1962817342568997e-08,
3097,0,1,0,-0.010187903294809786,-3.762398019802049e-07,
3098,0,1,0,-0.0099173408009125552,-1.3439415003091426e-06,
3099,0,1,0,-0.0094920665078142008,-2.7547511303183114e-06,
3100,0,1,0,-0.0088938564468676873,-4.3242916385466401e-06,
3101,0,1,0,-0.0081472528490778018,-5.7656926415461385e-06,
3102,0,1,0,-0.0072670549902671411,-6.7992154146878647e-06,
3103,0,1,0,-0.0062536047489869517,-7.203857256499191e-06,
3104,0,1,0,-0.0051350167032131466,-6.8675895477099402e-06,
3105,0,1,0,-0.0039360737146765246,-5.8035961369995448e-06,
3106,0,1,0,-0.0026598776451320916,-4.081188078153275e-06,
3107,0,1,0,-0.001341943734916029,-1.9150292249747736e-06,
3108,0,1,0,-2.4456241476400464e-08,4.5282531946355675e-07,
3109,0,1,0,0.0013409054904744977,2.7503203776646501e-06,
3110,0,1,0,0.002659350971486063,4.720842934347047e-06,
3111,0,1,0,0.0039343387088024429,6.1517082254880506e-06,
3112,0,1,0,0.0051414599148724704,6.9112251566139093e-06,
3113,0,1,0,0.0062524455371448795,6.9549250287792574e-06,
3114,0,1,0,0.0072652990509798343,6.3574053452697399e-06,
3115,0,1,0,0.0081540595721989462,5.2490852588960024e-06,
3116,0,1,0,0.0088865523554870762,3.852770669610095e-06,
3117,0,1,0,0.0094917058889620876,2.3998445781714395e-06,
3118,0,1,0,0.0099263445855299892,1.1524600074253044e-06,
3119,0,1,0,0.010188952435994381,3.0563917885473302e-07,
3120,0,1,0,0.010283600323864661,2.0211638585010405e-08,
3121,0,1,0,0.010169753791878122,3.3372810381848694e-07,
3122,0,1,0,0.0099303490818147822,1.1581974526109207e-06,
3123,0,1,0,0.0094847174917784827,2.4059828591660448e-06,
3124,0,1,0,0.0088995103519096119,3.8438692424591636e-06,
3125,0,1,0,0.0081485916613655007,5.2454742061058823e-06,
3126,0,1,0,0.007269603276926162,6.354543602427043e-06,
3127,0,1,0,0.0062533353097258271,6.9562792024413511e-06,
3128,0,1,0,0.0051373680624227092,6.9099963742047521e-06,
3129,0,1,0,0.0039340716322850966,6.1523916334849105e-06,
3130,0,1,0,0.0026596410753398914,4.7206734707927467e-06,
3131,0,1,0,0.0013419255180542322,2.7511673987845597e-06,
3132,0,1,0,1.9698502384812855e-08,4.5427074102377674e-07,
3133,0,1,0,-0.0013418439659087511,-1.915722426026889e-06,
3134,0,1,0,-0.0026578226966798013,-4.0774701481893771e-06,
3135,0,1,0,-0.0039359375607839198,-5.8034011232166449e-06,
3136,0,1,0,-0.0051365603920121572,-6.8735711398204558e-06,
3137,0,1,0,-0.0062547994695183462,-7.2116629841190161e-06,
3138,0,1,0,-0.0072708985661327219,-6.8168091882370163e-06,
3139,0,1,0,-0.0081540381890796709,-5.7900015555389928e-06,
3140,0,1,0,-0.0088960689611301547,-4.3409963996765555e-06,
3141,0,1,0,-0.0094954128999180654,-2.7641202935413389e-06,
3142,0,1,0,-0.0099153714057091946,-1.3431504788385951e-06,
3143,0,1,0,-0.010187302283597433,-3.7615730619222632e-07,
3144,0,1,0,-0.010265853882126308,-2.663319875750858e-08,
3145,0,1,0,-0.010187302283597433,-3.7615723158523906e-07,
3146,0,1,0,-0.0099153714057091946,-1.3431502718930233e-06,
3147,0,1,0,-0.0094954125192856509,-2.7641198157013491e-06,
3148,0,1,0,-0.0088960693347246433,-4.3409968233376617e-06,
3149,0,1,0,-0.0081540381890796709,-5.7900017331746767e-06,
3150,0,1,0,-0.0072708985661336101,-6.816809253074041e-06,
3151,0,1,0,-0.0062547994695183462,-7.2116630107643687e-06,
3152,0,1,0,-0.0051365603920121572,-6.8735711469258831e-06,
3153,0,1,0,-0.0039359375607848079,-5.8034011267693586e-06,
3154,0,1,0,-0.0026578226966798013,-4.077470149965734e-06,
3155,0,1,0,-0.0013418439659087511,-1.915722426026889e-06,
3156,0,1,0,1.9698502384812855e-08,4.5427074102377674e-07,
3157,0,1,0,0.0013419255180551204,2.7511673952318461e-06,
3158,0,1,0,0.0026596410753390032,4.7206734752336388e-06,
3159,0,1,0,0.0039340716322850966,6.1523916379258026e-06,
3160,0,1,0,0.0051373680624227092,6.9099963848628931e-06,
3161,0,1,0,0.0062533353097258271,6.9562792202049195e-06,
3162,0,1,0,0.0072696032769243857,6.3545436255196819e-06,
3163,0,1,0,0.0081485916613655007,5.2454741830132434e-06,
3164,0,1,0,0.0088995103519105001,3.8438692122610973e-06,
3165,0,1,0,0.0094847174917775945,2.4059828360734059e-06,
3166,0,1,0,0.0099303490818147822,1.1581974339591738e-06,
3167,0,1,0,0.010169753791878122,3.3372809404852433e-07,
3168,0,1,0,0.010262855538579529,2.7686732906317957e-08,
3169,0,1,0,0.010192873245003398,3.0754536162191926e-07,
3170,0,1,0,0.0099114979799894698,1.1654168492469807e-06,
3171,0,1,0,0.0094956043544351942,2.4006388326114347e-06,
3172,0,1,0,0.0088949332423648997,3.8449125003836571e-06,
3173,0,1,0,0.0081542847432176657,5.2430898218602806e-06,
3174,0,1,0,0.0072620590949981079,6.3538007584185152e-06,
3175,0,1,0,0.0062588517055193194,6.9592467131229796e-06,
3176,0,1,0,0.005136056554706947,6.9048344286670726e-06,
3177,0,1,0,0.0039363323025929375,6.154327683027816e-06,
3178,0,1,0,0.002659073781143384,4.7197445995905696e-06,
3179,0,1,0,0.0013408386572608677,2.7501353780934323e-06,
3180,0,1,0,-2.2506441155201173e-12,4.5382465252430393e-07,
3181,0,1,0,-0.0013406781833005255,-1.9144303768925397e-06,
3182,0,1,0,-0.0026592503818267943,-4.0794108997488365e-06,
3183,0,1,0,-0.0039361449138493043,-5.8036519616777582e-06,
3184,0,1,0,-0.0051373478162135555,-6.8748674246776886e-06,
3185,0,1,0,-0.0062546299741157441,-7.2082648685523054e-06,
3186,0,1,0,-0.0072687234431274561,-6.8041388594508589e-06,
3187,0,1,0,-0.0081454730309848955,-5.7638296073747597e-06,
3188,0,1,0,-0.0088941807695208652,-4.3264620686045419e-06,
3189,0,1,0,-0.0094923346771693673,-2.7578776187198173e-06,
3190,0,1,0,-0.0099214065052164457,-1.346710426730624e-06,
3191,0,1,0,-0.010181925365186473,-3.6816435056152841e-07,
3192,0,1,0,-0.010269097540237304,-2.2181086301031883e-08,
3193,0,1,0,-0.010181925365186473,-3.681644225039804e-07,
3194,0,1,0,-0.0099214065052164457,-1.3467106292353037e-06,
3195,0,1,0,-0.0094923350578088872,-2.7578780965598071e-06,
3196,0,1,0,-0.0088941803959201593,-4.3264616458316141e-06,
3197,0,1,0,-0.0081454730309840073,-5.7638294350681463e-06,
3198,0,1,0,-0.0072687234431274561,-6.8041387946138343e-06,
3199,0,1,0,-0.0062546299741166322,-7.2082648454596665e-06,
3200,0,1,0,-0.0051373478162126673,-6.8748674166840829e-06,
3201,0,1,0,-0.0039361449138493043,-5.8036519599014014e-06,
3202,0,1,0,-0.0026592503818267943,-4.0794108979724797e-06,
3203,0,1,0,-0.0013406781833005255,-1.9144303760043613e-06,
3204,0,1,0,-2.2506441155201173e-12,4.5382465163612551e-07,
3205,0,1,0,0.0013408386572599795,2.7501353745407187e-06,
3206,0,1,0,0.0026590737811442722,4.7197445951496775e-06,
3207,0,1,0,0.0039363323025929375,6.1543276874687081e-06,
3208,0,1,0,0.0051360565547078352,6.9048344615296742e-06,
3209,0,1,0,0.0062588517055193194,6.9592468223689252e-06,
3210,0,1,0,0.0072620590949981079,6.3538010710573189e-06,
3211,0,1,0,0.0081542847432176657,5.2430894559307717e-06,
3212,0,1,0,0.0088949332423631233,3.8449123316297573e-06,
3213,0,1,0,0.0094956043544351942,2.4006387588926259e-06,
3214,0,1,0,0.0099114979799894698,1.1654168252661634e-06,
3215,0,1,0,0.010192873245003398,3.0754535274013506e-07,
3216,0,1,0,0.010275680252162189,3.8637717025835627e-08,
3217,0,1,0,0.01016853393156758,3.4688207062316678e-07,
3218,0,1,0,0.0099291334748139448,1.1618576927219237e-06,
3219,0,1,0,0.0094906780277881353,2.4036021217810344e-06,
3220,0,1,0,0.0088983609488559878,3.853129961761681e-06,
3221,0,1,0,0.0081397320053664401,5.248686462344665e-06,
3222,0,1,0,0.0072748607957464628,6.3581756313269011e-06,
3223,0,1,0,0.0062551298900785923,6.9593069520479389e-06,
3224,0,1,0,0.0051335071806697385,6.9057867175814636e-06,
3225,0,1,0,0.0039349466900642227,6.1555688137815423e-06,
3226,0,1,0,0.0026588925159458654,4.7196012715744473e-06,
3227,0,1,0,0.001341781780466178,2.7517880223371094e-06,
3228,0,1,0,-1.3997691894473974e-12,4.5356135203178383e-07,
3229,0,1,0,-0.0013422786501555706,-1.9155756874056351e-06,
3230,0,1,0,-0.002658362652404378,-4.0793464330945994e-06,
3231,0,1,0,-0.0039357704087175094,-5.8006356216111499e-06,
3232,0,1,0,-0.005134952020648953,-6.8667092163465782e-06,
3233,0,1,0,-0.006250847313198804,-7.1984487410858833e-06,
3234,0,1,0,-0.0072688102714035807,-6.8052427888432021e-06,
3235,0,1,0,-0.0081487359292262695,-5.7754771329854293e-06,
3236,0,1,0,-0.0088984770236493205,-4.33496326923688e-06,
3237,0,1,0,-0.0094849958439882087,-2.7515739731143185e-06,
3238,0,1,0,-0.0099247345016344468,-1.354220689364638e-06,
3239,0,1,0,-0.010184848849059236,-3.8908541633020377e-07,
3240,0,1,0,-0.010277569171366352,-5.2112209658616848e-08,
3241,0,1,0,-0.010184848849058348,-3.8908540922477641e-07,
3242,0,1,0,-0.0099247345016344468,-1.3542206529493228e-06,
3243,0,1,0,-0.0094849958439882087,-2.7515738372230203e-06,
3244,0,1,0,-0.0088984770236493205,-4.3349633989109293e-06,
3245,0,1,0,-0.0081487359292262695,-5.7754771614071387e-06,
3246,0,1,0,-0.0072688102714035807,-6.8052427897313805e-06,
3247,0,1,0,-0.006250847313198804,-7.1984487375331696e-06,
3248,0,1,0,-0.0051349520206498411,-6.8667092127938645e-06,
3249,0,1,0,-0.0039357704087183976,-5.8006356180584362e-06,
3250,0,1,0,-0.002658362652404378,-4.0793464313182426e-06,
3251,0,1,0,-0.0013422786501555706,-1.9155756865174567e-06,
3252,0,1,0,-1.3997691894473974e-12,4.5356134936724857e-07,
3253,0,1,0,0.0013417817804652898,2.7517880107907899e-06,
3254,0,1,0,0.0026588925159449772,4.7196012369354889e-06,
3255,0,1,0,0.0039349466900642227,6.1555687196346298e-06,
3256,0,1,0,0.0051335071806697385,6.9057864955368586e-06,
3257,0,1,0,0.0062551298900785923,6.9593064582207376e-06,
3258,0,1,0,0.0072748621832019467,6.3581713440896692e-06,
3259,0,1,0,0.0081397306428776517,5.2486903543425001e-06,
3260,0,1,0,0.0088983609488559878,3.8531306802980225e-06,
3261,0,1,0,0.0094906780277881353,2.4036025303431074e-06,
3262,0,1,0,0.0099291334748139448,1.1618579129901718e-06,
3263,0,1,0,0.01016853393156758,3.4688216565825769e-07,
3264,0,1,0,0.010264338402243389,8.469521972642724e-09,
3265,0,1,0,0.010195436100692845,2.94525909438903e-07,
3266,0,1,0,0.0099240544177936485,1.1500798429153747e-06,
3267,0,1,0,0.0094783472944444114,2.4022887323837949e-06,
3268,0,1,0,0.0089022633070960921,3.8448258310452843e-06,
3269,0,1,0,0.0081539203922265102,5.2417834126572416e-06,
3270,0,1,0,0.0072623554386064271,6.3535564382988241e-06,
3271,0,1,0,0.0062560530059281305,6.9572715384325079e-06,
3272,0,1,0,0.0051366286989447119,6.9038548744515538e-06,
3273,0,1,0,0.0039382998378734158,6.1556418788910605e-06,
3274,0,1,0,0.0026591249449801069,4.717579344060141e-06,
3275,0,1,0,0.0013416287002323557,2.7513780089805095e-06,
3276,0,1,0,-1.5543122344752192e-12,4.5352962541045372e-07,
3277,0,1,0,-0.001341462050407749,-1.9147451695289419e-06,
3278,0,1,0,-0.0026588286723168153,-4.0793569953123665e-06,
3279,0,1,0,-0.0039351302020067536,-5.8019299444822536e-06,
3280,0,1,0,-0.0051369511016643443,-6.8739030245623667e-06,
3281,0,1,0,-0.006255783003090265,-7.2118787279862318e-06,
3282,0,1,0,-0.0072692155834817029,-6.8063771436754905e-06,
3283,0,1,0,-0.0081445278852694258,-5.7658867440579797e-06,
3284,0,1,0,-0.00889901504063495,-4.3347135347815424e-06,
3285,0,1,0,-0.0094889580941970308,-2.7607359296411005e-06,
3286,0,1,0,-0.0099244176509705184,-1.3502520816999208e-06,
3287,0,1,0,-0.010182624650034278,-3.6941413217306263e-07,
3288,0,1,0,-0.010264622949720525,-1.6249631862308433e-08,
3289,0,1,0,-0.010182624650034278,-3.6941412773217053e-07,
3290,0,1,0,-0.0099244176509714066,-1.3502520701536014e-06,
3291,0,1,0,-0.0094889580941970308,-2.7607359172066026e-06,
3292,0,1,0,-0.00889901504063495,-4.334713550768754e-06,
3293,0,1,0,-0.0081445278852676495,-5.7658867564924776e-06,
3294,0,1,0,-0.0072692155834817029,-6.8063771463400258e-06,
3295,0,1,0,-0.0062557830030911532,-7.2118787297625886e-06,
3296,0,1,0,-0.0051369511016634561,-6.8739030245623667e-06,
3297,0,1,0,-0.0039351302020067536,-5.8019299444822536e-06,
3298,0,1,0,-0.0026588286723168153,-4.0793569979769018e-06,
3299,0,1,0,-0.0013414620504086372,-1.9147451686407635e-06,
3300,0,1,0,-1.5543122344752192e-12,4.5352962807498898e-07,
3301,0,1,0,0.0013416287002314675,2.7513780231913643e-06,
3302,0,1,0,0.0026591249449809951,4.7175793786990994e-06,
3303,0,1,0,0.0039382998378725276,6.1556419748143298e-06,
3304,0,1,0,0.0051366286989438237,6.9038550956079803e-06,
3305,0,1,0,0.0062560530059272423,6.9572720322597092e-06,
3306,0,1,0,0.0072623540512566365,6.3535607219833423e-06,
3307,0,1,0,0.0081539217546078291,5.2417795179948712e-06,
3308,0,1,0,0.0089022633070960921,3.8448251080680507e-06,
3309,0,1,0,0.0094783472944444114,2.4022883238217219e-06,
3310,0,1,0,0.0099240544177927603,1.1500796190944129e-06,
3311,0,1,0,0.010195436100692845,2.9452581529199051e-07,
3312,0,1,0,0.010268048390459583,3.2216078693636518e-08,
3313,0,1,0,0.010184179206930821,3.2926816206924059e-07,
3314,0,1,0,0.0099199474308164781,1.1645046704700235e-06,
3315,0,1,0,0.0094866466690515239,2.4032187457834198e-06,
3316,0,1,0,0.0089014321249774042,3.848653651772338e-06,
3317,0,1,0,0.0081486244415769349,5.2479383079173658e-06,
3318,0,1,0,0.0072674137960930807,6.355258459933566e-06,
3319,0,1,0,0.0062546855495639875,6.9580541239844251e-06,
3320,0,1,0,0.0051357176972439689,6.9084673102182137e-06,
3321,0,1,0,0.0039340117734294466,6.1543528140362014e-06,
3322,0,1,0,0.0026582298296027318,4.7186258171905138e-06,
3323,0,1,0,0.0013418846174984012,2.7532605093583129e-06,
3324,0,1,0,-1.9556287256250471e-08,4.5294776374049661e-07,
3325,0,1,0,-0.001341456384280626,-1.9148611567487706e-06,
3326,0,1,0,-0.0026589705710202693,-4.0799702150096095e-06,
3327,0,1,0,-0.003936384871098042,-5.8037336785332627e-06,
3328,0,1,0,-0.0051357054035934269,-6.8710762013424187e-06,
3329,0,1,0,-0.0062534740931603494,-7.2085405138366809e-06,
3330,0,1,0,-0.0072712746494563163,-6.8158408819130045e-06,
3331,0,1,0,-0.008152331784723188,-5.7865319504912804e-06,
3332,0,1,0,-0.0088999283265822626,-4.3409957424245249e-06,
3333,0,1,0,-0.0094867748582601052,-2.7536774043213086e-06,
3334,0,1,0,-0.009919836306496066,-1.3427714513625233e-06,
3335,0,1,0,-0.010184906149042661,-3.7190589541324925e-07,
3336,0,1,0,-0.010266726697277129,-2.3628085266125254e-08,
3337,0,1,0,-0.010184906149042661,-3.7190589541324925e-07,
3338,0,1,0,-0.0099198363064969541,-1.3427714513625233e-06,
3339,0,1,0,-0.0094867748582601052,-2.7536774114267359e-06,
3340,0,1,0,-0.0088999283265822626,-4.3409957513063091e-06,
3341,0,1,0,-0.008152331784723188,-5.7865319451622099e-06,
3342,0,1,0,-0.0072712746494563163,-6.8158408819130045e-06,
3343,0,1,0,-0.0062534740931594612,-7.2085405129485025e-06,
3344,0,1,0,-0.0051357054035934269,-6.8710762004542403e-06,
3345,0,1,0,-0.003936384871098042,-5.8037336838623332e-06,
3346,0,1,0,-0.0026589705710202693,-4.0799702141214311e-06,
3347,0,1,0,-0.001341456384280626,-1.9148611585251274e-06,
3348,0,1,0,-1.9556286368072051e-08,4.5294776285231819e-07,
3349,0,1,0,0.0013418846174984012,2.7532605120228482e-06,
3350,0,1,0,0.0026582298296027318,4.718625826072298e-06,
3351,0,1,0,0.0039340117734294466,6.1543528140362014e-06,
3352,0,1,0,0.005135717697244857,6.9084672702501848e-06,
3353,0,1,0,0.0062546855538618829,6.9580539605595959e-06,
3354,0,1,0,0.0072674137918848913,6.3552581730519364e-06,
3355,0,1,0,0.0081486244415769349,5.2479386720705179e-06,
3356,0,1,0,0.008901432124976516,3.8486538196380593e-06,
3357,0,1,0,0.0094866466690515239,2.4032188186140502e-06,
3358,0,1,0,0.0099199474308164781,1.1645046962271977e-06,
3359,0,1,0,0.010184179206930821,3.2926817006284637e-07,
3360,0,1,0,0.010272646921039907,1.8867818418755178e-08,
3361,0,1,0,0.010183158256364955,3.164028310465028e-07,
3362,0,1,0,0.0099210418434116932,1.1516656615029319e-06,
3363,0,1,0,0.0094940654537287728,2.3886159663533135e-06,
3364,0,1,0,0.0088965209071556473,3.8398791675220423e-06,
3365,0,1,0,0.0081534651996770791,5.2433276698238274e-06,
3366,0,1,0,0.0072660359658849316,6.3538123011852576e-06,
3367,0,1,0,0.0062534689575901581,6.9562264712885735e-06,
3368,0,1,0,0.0051371468896599382,6.9071414419141774e-06,
3369,0,1,0,0.0039353149365126683,6.1540958915529131e-06,
3370,0,1,0,0.002659569042757326,4.7201900850168954e-06,
3371,0,1,0,0.001340885709456785,2.75031004193238e-06,
3372,0,1,0,-4.4160231027490227e-12,4.5367884471403386e-07,
3373,0,1,0,-0.0013416648224175987,-1.9152926302723472e-06,
3374,0,1,0,-0.0026588941524341436,-4.079919280641775e-06,
3375,0,1,0,-0.0039356732911937087,-5.8019884416893319e-06,
3376,0,1,0,-0.0051371763029646189,-6.8727514097588482e-06,
3377,0,1,0,-0.0062526053798617198,-7.2023869908122151e-06,
3378,0,1,0,-0.0072676306976768856,-6.8003661368720714e-06,
