vertex,u
3431,0.2687255361291192
3432,0.27157202963237226
3433,0.26872553612671723
3434,0.26027836863959292
3435,0.24651772961293481
3436,0.22788631066156065
3437,0.20496811911245197
3438,0.17843427679096227
3439,0.14901507605316075
3440,0.11746208375022556
3441,0.084508827726197069
3442,0.050858682030053698
3443,0.017162109680126072
3444,-0.015993186488973542
3445,-0.048085828768387046
3446,-0.07865451055028648
3447,-0.10731017984304626
3448,-0.1337119518022907
3449,-0.15758472195079951
3450,-0.17869127425884729
3451,-0.19684381325776576
3452,-0.21188661709685416
3453,-0.22370339404350645
3454,-0.23220820922732527
3455,-0.23733444852318711
3456,-0.23904721418109401
3457,-0.23733510032288996
3458,-0.23221064742192057
3459,-0.22370830712900111
3460,-0.21189056319101365
3461,-0.19684367104803088
3462,-0.17869280795632872
3463,-0.1575835920494654
3464,-0.13371474712179834
3465,-0.10730856241819793
3466,-0.078655481693042276
3467,-0.048083867038299304
3468,-0.015994468004931119
3469,0.017161498790452086
3470,0.050858805232015032
3471,0.084508390999914834
3472,0.11746122122443954
3473,0.14901509204593785
3474,0.17843342427576492
3475,0.20496617292123756
3476,0.22788515525840747
3477,0.24651586898628544
3478,0.26027669028335204
3479,0.26872323292440958
3480,0.27157019947134875
3481,0.26872323292717054
3482,0.26027669029083217
3483,0.24651586900383773
3484,0.22788515529885664
3485,0.20496617288505131
3486,0.17843342426151235
3487,0.14901509204114158
3488,0.11746122122408093
3489,0.084508391002099004
3490,0.050858805236384683
3491,0.017161498797766999
3492,-0.015994467992549381
3493,-0.048083867016734387
3494,-0.078655481654259396
3495,-0.10730856234701931
3496,-0.13371474719245857
3497,-0.15758359208883496
3498,-0.17869280797913295
3499,-0.19684367106177106
3500,-0.21189056319955513
3501,-0.22370830713434176
3502,-0.2322106474250813
3503,-0.23733510032436872
3504,-0.23904804559774631
3505,-0.23733321115963407
3506,-0.23221003608986537
3507,-0.22370746486047582
3508,-0.21188903981470752
3509,-0.19684326351803791
3510,-0.17869300497217658
3511,-0.15758340411435037
3512,-0.13371173893028879
3513,-0.10730908975110338
3514,-0.078655409901606285
3515,-0.048085901805014195
3516,-0.015995000584421968
3517,0.017160420905367447
3518,0.050858911979141622
3519,0.084508659334490352
3520,0.11746054708080092
3521,0.1490153359501265
3522,0.17843375358786256
3523,0.2049660395322683
3524,0.2278860636460493
3525,0.2465171219906514
3526,0.26027963099156526
3527,0.26872587913478385
3528,0.27157436268087781
3529,0.26872587913627022
3530,0.26027963099511287
3531,0.24651712199702483
3532,0.2278860636543012
3533,0.20496603953268266
3534,0.17843375358778293
3535,0.1490153359510959
3536,0.11746054708290668
3537,0.08450865933759022
3538,0.050858911983145225
3539,0.017160420910219937
3540,-0.015995000577410226
3541,-0.048085901797274268
3542,-0.078655409894160075
3543,-0.10730908974728261
3544,-0.13371173893841548
3545,-0.15758340412579219
3546,-0.17869300498351154
3547,-0.19684326352795739
3548,-0.21188903982274707
3549,-0.22370746486651261
3550,-0.23221003609388113
3551,-0.2373332111616327
3552,-0.23904844168206213
3553,-0.23733611963316933
3554,-0.2322090196946078
3555,-0.22370835748174048
3556,-0.21188976372639109
3557,-0.19684592470915566
3558,-0.17869224628658012
3559,-0.15758739485729234
3560,-0.13371414227511266
3561,-0.10731026335782559
3562,-0.078656024955902959
3563,-0.04808450260548059
3564,-0.015992935309759128
3565,0.017163165575578777
3566,0.050858079545751805
3567,0.084509232404437626
3568,0.11746192846456117
3569,0.14901483954407679
3570,0.17843325882121805
3571,0.20496601470003042
3572,0.22788501602306313
3573,0.24651714581010467
3574,0.2602783362178453
3575,0.26872406410445177
3576,0.271571589985864
3577,0.26872406410276151
3578,0.26027833621484359
3579,0.24651714580838879
3580,0.22788501603361641
3581,0.2049660147102956
3582,0.17843325882926755
3583,0.14901483955031347
3584,0.117461928469609
3585,0.084509232408728555
3586,0.050858079549519188
3587,0.017163165578928479
3588,-0.01599293530848617
3589,-0.048084502605322078
3590,-0.078656024957604209
3591,-0.10731026336214648
3592,-0.13371414228249007
3593,-0.15758739486682297
3594,-0.17869224629706057
3595,-0.19684592471934617
3596,-0.21188976373520435
3597,-0.22370835748881324
3598,-0.23220901969956514
3599,-0.23733611963558077
3600,-0.23904872410189867
3601,-0.23733441935329838
3602,-0.23221065490777268
3603,-0.22370713524508204
3604,-0.21188942008728656
3605,-0.19684495534829441
3606,-0.17869284292336871
3607,-0.15758566935686794
3608,-0.13371431492342001
3609,-0.1073091515610195
3610,-0.078656357432184965
3611,-0.048085710535087964
3612,-0.015995398799451405
3613,0.017161359926067519
3614,0.050858885965294455
3615,0.084510060505453122
3616,0.11746218958232275
3617,0.1490159449304535
3618,0.17843425744986977
3619,0.20496804175697064
3620,0.22788605430151668
3621,0.24651759333363116
3622,0.26027723989988011
3623,0.26872438324849163
3624,0.27157086465380531
3625,0.26872438324241854
3626,0.26027723988174201
3627,0.24651759328611855
3628,0.22788605435823991
3629,0.20496804178432609
3630,0.17843425746469849
3631,0.14901594493956755
3632,0.11746218958855074
3633,0.084510060509935925
3634,0.05085888596837275
3635,0.017161359927617227
3636,-0.015995398799660582
3637,-0.048085710537641338
3638,-0.078656357437624447
3639,-0.10730915156991253
3640,-0.13371431493618094
3641,-0.15758566937346566
3642,-0.17869284294288765
3643,-0.19684495536791902
3644,-0.21188942010016487
3645,-0.22370713525665833
3646,-0.23221065491766182
3647,-0.23733441935498267
3648,-0.23904669287800559
3649,-0.23733325411308862
3650,-0.23221048676769893
3651,-0.22370728575530338
3652,-0.21188797678675309
3653,-0.19684442750118419
3654,-0.17869117543595417
3655,-0.15758426442822335
3656,-0.133711796164213
3657,-0.10730873046728071
3658,-0.078655627956382659
3659,-0.048084223386436163
3660,-0.01599285175382718
3661,0.017160675885752017
3662,0.050859792622427513
3663,0.084509722755078565
3664,0.117461158603681
3665,0.14901547556784914
3666,0.17843292611988104
3667,0.20496676825240431
3668,0.22788554787735912
3669,0.24651715449300898
3670,0.26027792465665062
3671,0.26872469365544888
3672,0.27157108483342718
3673,0.26872469366464108
3674,0.26027792468138045
3675,0.2465171545497504
3676,0.22788554783182702
3677,0.20496676823654927
3678,0.17843292611594286
3679,0.14901547556869066
3680,0.11746115860639358
3681,0.084509722758397743
3682,0.050859792625693324
3683,0.017160675888206217
3684,-0.015992851752909289
3685,-0.048084223387865034
3686,-0.078655627961227978
3687,-0.10730873047717716
3688,-0.13371179618187415
3689,-0.15758426445834578
3690,-0.1786911754868506
3691,-0.19684442758773102
3692,-0.21188797675743973
3693,-0.22370728577490145
3694,-0.23221048684112119
3695,-0.23733325405525377
3696,-0.23904865401566089
3697,-0.23733568764193091
3698,-0.23221035601658491
3699,-0.22370686609646143
3700,-0.21189003655809058
3701,-0.19684433991716846
3702,-0.17869275386405836
3703,-0.15758518654826373
3704,-0.13371145993248246
3705,-0.10730954319662279
3706,-0.078655682219741452
3707,-0.048085549964707909
3708,-0.015994140279406977
3709,0.017161824204851423
3710,0.050859897776457039
3711,0.084509546368170943
3712,0.11746140870881062
3713,0.14901596172984927
3714,0.17843449343897766
3715,0.20496680316747343
3716,0.2278870306629257
3717,0.24651639791862742
3718,0.26027913177835565
3719,0.26872527186008283
3720,0.27157417818955093
3721,0.26872527186368522
3722,0.26027913179059048
3723,0.24651639793172717
3724,0.22788703066931637
3725,0.20496680317211916
3726,0.17843449344316206
3727,0.14901596173402226
3728,0.11746140871340055
3729,0.084509546373386951
3730,0.050859897783805223
3731,0.017161824212330524
3732,-0.015994140272322523
3733,-0.04808554995787867
3734,-0.078655682212470615
3735,-0.10730954318748358
3736,-0.13371145991881433
3737,-0.15758518652518416
3738,-0.17869275382262487
3739,-0.1968443398410118
3740,-0.21189003659553501
3741,-0.2237068660763116
3742,-0.23221035594038045
3743,-0.23733568769777796
3744,-0.23904723367187361
3745,-0.23733524223151203
3746,-0.23221077340867222
3747,-0.22370826990278261
3748,-0.21189119926085426
3749,-0.19684554981396704
3750,-0.17869172184178719
3751,-0.15758534517027487
3752,-0.13371388874972423
3753,-0.10730764560902571
3754,-0.07865347539721454
3755,-0.048084788104991963
3756,-0.015993378780597017
3757,0.017162648117385246
3758,0.050859196998926208
3759,0.084509373767124377
3760,0.1174619328945201
3761,0.1490155019772276
3762,0.17843482234368335
3763,0.20496698610587891
3764,0.22788719318885886
3765,0.24651660083216081
3766,0.2602795153562395
3767,0.26872453693629578
3768,0.27157379261564302
3769,0.26872453691783577
3770,0.26027951538149019
3771,0.24651660082753446
3772,0.2278871932299647
3773,0.20496698612638523
3774,0.17843482235426172
3775,0.14901550198293434
3776,0.11746193289999231
3777,0.084509373766932641
3778,0.050859197020243128
3779,0.017162648132746663
3780,-0.015993378768088762
3781,-0.048084788094207076
3782,-0.078653475387390689
3783,-0.107307645599911
3784,-0.13371388874174239
3785,-0.15758534516508207
3786,-0.17869172184345863
3787,-0.19684554983131991
3788,-0.21189119931187778
3789,-0.22370826983438738
3790,-0.23221077336898613
3791,-0.23733524221701563
3792,-0.23904979659307482
3793,-0.23733680020972001
3794,-0.23221094697699401
3795,-0.22370705506564764
3796,-0.21188792366865053
3797,-0.1968455436750188
3798,-0.17869364410133426
3799,-0.15758415094269146
3800,-0.13371351989672151
3801,-0.10730857756361797
3802,-0.078654989328326846
3803,-0.048084807415504797
3804,-0.015994599032169345
3805,0.017162637927751117
3806,0.050857982702473693
3807,0.08450952809998917
3808,0.11746090856177741
3809,0.14901533022562863
3810,0.17843324027116733
3811,0.20496571983780593
3812,0.22788522117150578
3813,0.24651504190312704
3814,0.26027695893454422
3815,0.26872268794195048
3816,0.27157188146529032
3817,0.26872268796955512
3818,0.26027695894284042
3819,0.24651504194046206
3820,0.22788522115716237
3821,0.20496571983614892
3822,0.17843324026924923
3823,0.14901533021402
3824,0.11746090859246362
3825,0.084509528126113675
3826,0.050857982707583481
3827,0.017162637936874572
3828,-0.015994599022239531
3829,-0.048084807405193039
3830,-0.078654989317436835
3831,-0.10730857755141746
3832,-0.1337135198819436
3833,-0.1575841509232436
3834,-0.17869364407364369
3835,-0.19684554363277598
3836,-0.21188792360044648
3837,-0.22370705511854072
3838,-0.23221094700367489
3839,-0.23733680022094228
